MOOTMISE_AEG;MOODETUD_TUHIKAIK_PM;MOODETUD_POORETEL_PM;MOODETUD_TUHIKAIK_CO;MOODETUD_POORETEL_CO;MOODETUD_POORETEL_CO_CORR;MOODETUD_TUHIKAIK_HC;MOODETUD_POORETEL_HC;MOODETUD_TUHIKAIK_CO2;MOODETUD_POORETEL_CO2;MOODETUD_TUHIKAIK_O2;MOODETUD_POORETEL_O2;MOODETUD_POORETEL_LAMBDA;MOODETUD_SUITSUSUS;POORETE_TOSTMISE_AEG;TYHIKAIGU_POORDED;MAX_POORDED
07.08.2018 10:20:00;650;2650;0,01;0,01;;1;1;1,51;1,53;0,64;0,23;1,01;;;;
07.08.2018 10:24:00;;;;;;;;;;;;;0,14;1,49;800;4840
07.08.2018 10:32:00;811;2417;0,02;0,02;;1;1;1,5;1,51;0,1;0,07;1,002;;;;
07.08.2018 10:48:00;630;2780;0,01;0,04;;0;18;1,51;1,52;0,13;0,07;1,001;;;;
07.08.2018 11:10:00;740;2750;0,06;0,06;;1;1;1,51;1,52;0,1;0,06;1;;;;
07.08.2018 11:12:00;750;2488;0,01;0,01;;1;1;1,47;1,53;1,19;0,18;1,007;;;;
07.08.2018 11:38:00;710;2620;0,01;0,01;;0;1;1,49;1,5;0,23;0,15;1,006;;;;
07.08.2018 11:44:00;740;2560;0,05;0,12;;1;1;1,55;1,54;0,08;0,04;0,998;;;;
07.08.2018 11:50:00;;;;;;;;;;;;;0,01;1,21;660;3950
07.08.2018 11:59:00;730;2430;0,02;0,02;;5;3;1,53;1,53;0,27;0,26;1,011;;;;
07.08.2018 12:27:00;784;2606;0,04;0,05;;19;20;1,5;1,51;0,2;0,06;1;;;;
07.08.2018 12:48:00;;;;;;;;;;;;;0,01;1,25;880;2500
07.08.2018 13:03:00;921;2528;0,01;0,03;;6;9;1,47;1,51;0,17;0,44;1,019;;;;
07.08.2018 13:05:00;545;2373;0,01;0,01;;11;11;1,49;1,5;0,39;0,36;1,016;;;;
07.08.2018 13:16:00;800;2700;0,13;0,02;;92;19;1,42;1,51;1,35;0,4;1,017;;;;
07.08.2018 13:34:00;;;;;;;;;;;;;0,53;1,91;750;4690
07.08.2018 14:04:00;750;2410;0,01;0,02;;1;1;1,52;1,53;0,61;0,18;1,007;;;;
07.08.2018 14:16:00;;;;;;;;;;;;;2,64;1,3;750;5220
07.08.2018 14:16:00;660;2180;0,01;0,08;;3;17;1,53;1,53;0,05;0,02;0,997;;;;
07.08.2018 14:39:00;576;2708;0,01;0,01;;3;4;1,53;1,54;0,34;0,05;1,001;;;;
07.08.2018 15:25:00;;;;;;;;;;;;;0,38;1,55;880;5260
07.08.2018 15:50:00;740;2450;0,01;0,01;;0;0;1,47;1,48;0,68;0,45;1,021;;;;
07.08.2018 16:20:00;;;;;;;;;;;;;0,9;0,85;830;4920
07.08.2018 16:38:00;;;;;;;;;;;;;0,02;1,61;820;5090
07.08.2018 16:44:00;667;2522;0,02;0,06;;26;33;1,37;1,47;2,93;0,06;0,999;;;;
07.08.2018 17:01:00;697;2345;0,01;0,04;;1;1;1,52;1,53;0,08;0,05;1,001;;;;
07.08.2018 17:06:00;750;2520;0,01;0,01;;7;7;1,54;1,54;0,05;0,04;1,001;;;;
07.08.2018 17:08:00;;;;;;;;;;;;;0,01;0,67;770;2500
07.08.2018 17:30:00;718;2955;0,01;0,01;;6;3;1,5;1,53;0,42;0,07;1,002;;;;
07.08.2018 17:36:00;;;;;;;;;;;;;1,13;0,1;750;5170
07.08.2018 17:46:00;;;;;;;;;;;;;0,57;1,45;620;4460
07.08.2018 17:51:00;;;;;;;;;;;;;0,17;1,42;800;4900
07.08.2018 18:07:00;;;;;;;;;;;;;0,4;1,34;800;4540
07.08.2018 18:12:00;;;;;;;;;;;;;0,03;2,12;740;3810
07.08.2018 18:17:00;770;2710;0,1;0,03;;12;11;1,48;1,5;0,64;0,2;1,008;;;;
07.08.2018 18:58:00;740;2550;0,01;0,02;;0;0;1,47;1,5;0,6;0,14;1,006;;;;
07.08.2018 19:22:00;790;2500;0,01;0,01;;2;1;1,48;1,51;0,46;0,05;1,001;;;;
07.08.2018 19:29:00;;;;;;;;;;;;;0,07;1,15;700;4610
07.08.2018 19:44:00;750;2320;0,18;0,11;;58;58;1,51;1,53;0,42;0,23;1,005;;;;
07.08.2018 19:54:00;760;2510;0,01;0,01;;0;1;1,5;1,5;0,24;0,18;1,008;;;;
07.08.2018 20:04:00;760;2228;0,01;0,01;;11;14;1,48;1,49;0,44;0,37;1,016;;;;
07.08.2018 20:20:00;730;2460;0,12;0,1;;58;76;1,5;1,5;0,1;0,05;0,996;;;;
08.08.2018 9:06:00;;;;;;;;;;;;;0,01;1,6;700;4990
08.08.2018 9:17:00;840;2860;0,02;0,02;;1;1;1,53;1,53;0,11;0,1;1,004;;;;
08.08.2018 9:19:00;;;;;;;;;;;;;0,05;2,15;780;4310
08.08.2018 9:26:00;870;2770;0,01;0,01;;18;23;1,52;1,51;0,41;0,43;1,018;;;;
08.08.2018 9:32:00;;;;;;;;;;;;;0,02;0,7;830;2510
08.08.2018 9:52:00;;;;;;;;;;;;;0,01;0,53;680;2500
08.08.2018 10:01:00;;;;;;;;;;;;;0,06;1,01;780;3980
08.08.2018 10:02:00;;;;;;;;;;;;;0,02;0,57;680;2500
08.08.2018 10:31:00;610;2440;0,01;0,14;;0;10;1,52;1,54;0,13;0,1;1;;;;
08.08.2018 10:34:00;788;2486;0,01;0,01;;1;10;1,54;1,57;0,07;0,28;1,011;;;;
08.08.2018 10:58:00;780;2660;0,08;0,03;;35;14;1,5;1,52;0,05;0,03;1;;;;
08.08.2018 11:05:00;730;2400;0,02;0,02;;6;6;1,48;1,5;0,92;0,64;1,029;;;;
08.08.2018 11:09:00;800;2270;0,01;0,01;;10;50;1,15;1,14;0,16;0,2;1,009;;;;
08.08.2018 11:15:00;750;3000;0,01;0,01;;10;10;1,53;1,53;0,23;0,22;1,009;;;;
08.08.2018 11:35:00;701;2441;0,01;0,01;;0;0;1,47;1,52;0,91;0,09;1,003;;;;
08.08.2018 11:43:00;900;2850;0,02;0,07;;18;27;1,15;1,15;0,13;0,29;1,013;;;;
08.08.2018 11:54:00;704;2634;0,01;0,01;;2;4;1,47;1,52;0,44;0,47;1,021;;;;
08.08.2018 12:08:00;624;2641;0,01;0,02;;6;6;1,54;1,54;0,04;0,01;0,999;;;;
08.08.2018 12:19:00;695;2464;0,01;0,01;;31;39;1,1;1,14;1,14;0,24;1,012;;;;
08.08.2018 12:21:00;830;2470;0,02;0,13;;10;13;1,51;1,51;0,51;0,33;1,01;;;;
08.08.2018 12:31:00;760;2520;0,04;0,05;;25;25;1,53;1,53;0,25;0,2;1,006;;;;
08.08.2018 12:35:00;;;;;;;;;;;;;0,16;1,12;680;3920
08.08.2018 12:40:00;760;2700;0,02;0,17;;61;44;1,33;1,51;2,92;0,44;1,013;;;;
08.08.2018 12:56:00;710;2350;0,09;0,03;;43;20;1,43;1,44;1,49;1,49;1,07;;;;
08.08.2018 13:33:00;860;2600;0,02;0,04;;5;10;0,8;1,46;9,71;0,61;1,027;;;;
08.08.2018 13:43:00;820;2450;0,01;0,01;;1;1;1,52;1,52;0,04;0,03;1,001;;;;
08.08.2018 13:43:00;;;;;;;;;;;;;0,05;1,55;790;4920
08.08.2018 13:55:00;;;;;;;;;;;;;0,02;1,15;830;4880
08.08.2018 14:03:00;830;2650;0,01;0,01;;24;8;1,01;1,51;1,71;0,27;1,012;;;;
08.08.2018 14:16:00;;;;;;;;;;;;;0,03;1,76;780;4340
08.08.2018 14:33:00;750;2580;0,19;0,2;;34;13;1,39;1,46;1,89;0,72;1,027;;;;
08.08.2018 15:20:00;715;2427;0,01;0,02;;0;1;1,23;1,54;1,69;0,11;1,004;;;;
08.08.2018 16:00:00;667;2541;0,01;0,01;;8;6;1,36;1,5;2,9;0,37;1,016;;;;
08.08.2018 16:06:00;700;2203;0,01;0,14;;7;15;1,49;1,54;1,14;0,12;1;;;;
08.08.2018 16:41:00;790;2450;0,06;0,2;;46;22;1,48;1,49;0,71;0,4;1,012;;;;
08.08.2018 16:49:00;798;2463;0,01;0,01;;4;4;1,49;1,5;0,5;0,49;1,022;;;;
08.08.2018 16:49:00;;;;;;;;;;;;;0,42;2,29;700;4570
08.08.2018 17:17:00;;;;;;;;;;;;;0,06;1,19;720;4960
08.08.2018 17:27:00;800;2550;0,01;0,02;;2;1;1,52;1,51;0,05;0,03;1;;;;
08.08.2018 17:36:00;;;;;;;;;;;;;0,11;1,44;820;5170
08.08.2018 17:46:00;;;;;;;;;;;;;0,41;1,22;750;4650
08.08.2018 18:29:00;820;2300;0,01;0,01;;1;2;1,51;1,51;0,02;0,02;1;;;;
08.08.2018 18:34:00;;;;;;;;;;;;;2,68;1;901;4940
08.08.2018 18:34:00;;;;;;;;;;;;;2,45;1,34;904;4950
08.08.2018 18:34:00;;;;;;;;;;;;;2,84;1,38;902;4950
08.08.2018 18:40:00;818;2299;0,02;0,19;;0;0;1,52;1,52;0,03;0,03;0,996;;;;
08.08.2018 20:45:00;;;;;;;;;;;;;0,03;1,14;780;3990
09.08.2018 9:05:00;;;;;;;;;;;;;0,02;0,97;830;3940
09.08.2018 9:36:00;653;2407;0,01;0,01;;4;2;1,55;1,56;0,11;0,06;1,002;;;;
09.08.2018 9:58:00;700;2262;0,27;0,12;;12;15;1,51;1,52;0,17;0,03;0,997;;;;
09.08.2018 10:01:00;760;2870;0,01;0,01;;8;8;1,5;1,51;0,33;0,32;1,014;;;;
09.08.2018 10:09:00;880;2750;0,01;0,04;;18;9;1,52;1,53;0,04;0,03;0,999;;;;
09.08.2018 10:10:00;;;;;;;;;;;;;0,01;0,68;830;2520
09.08.2018 10:18:00;;;;;;;;;;;;;0,15;1,57;750;4540
09.08.2018 10:35:00;800;2430;0,01;0,11;;1;2;1,53;1,53;0,08;0,04;0,998;;;;
09.08.2018 11:29:00;720;2830;0,1;0,06;;29;29;1,5;1,51;0,06;0,06;0,999;;;;
09.08.2018 11:49:00;;;;;;;;;;;;;1,17;1,62;800;4980
09.08.2018 11:52:00;780;3000;0,09;0,03;;12;10;1,46;1,51;0,71;0,43;1,018;;;;
09.08.2018 12:00:00;773;2572;0,01;0,01;;1;2;1,53;1,53;0,09;0,07;1,002;;;;
09.08.2018 12:20:00;880;2510;0,01;0,01;;0;0;1,49;1,5;0,34;0,07;1,002;;;;
09.08.2018 12:35:00;;;;;;;;;;;;;3,32;1,89;810;5260
09.08.2018 12:35:00;;;;;;;;;;;;;2,59;1,88;810;5260
09.08.2018 12:35:00;;;;;;;;;;;;;2,96;1,68;810;5260
09.08.2018 12:53:00;;;;;;;;;;;;;0,09;1,21;700;4480
09.08.2018 13:53:00;850;2490;0,01;0,01;;4;3;1,49;1,49;0,09;0,06;1,002;;;;
09.08.2018 14:56:00;;;;;;;;;;;;;1,24;1,14;800;5260
09.08.2018 15:03:00;;;;;;;;;;;;;0,01;1,32;740;3800
09.08.2018 15:11:00;850;2640;0,01;0,01;;1;0;1,48;1,5;0,43;0,23;1,01;;;;
09.08.2018 15:25:00;;;;;;;;;;;;;0,44;1,03;810;5120
09.08.2018 15:33:00;;;;;;;;;;;;;0,02;1,07;780;3870
09.08.2018 16:11:00;590;2800;0,01;0,02;;1;1;1,5;1,51;0,06;0,05;1,001;;;;
09.08.2018 16:23:00;916;2592;0,02;0,01;;3;2;1,52;1,53;0,27;0,05;1,001;;;;
09.08.2018 16:32:00;;;;;;;;;;;;;0,08;0,81;680;3990
09.08.2018 16:33:00;750;3000;0,04;0,04;;19;21;1,52;1,53;0,19;0,18;1,006;;;;
09.08.2018 16:44:00;850;2910;1,96;7,83;;212;420;1,3;0,98;1,12;0,02;0,777;;;;
09.08.2018 16:49:00;;;;;;;;;;;;;0,15;1,37;820;4390
09.08.2018 16:56:00;910;2400;0,01;0,01;;2;2;1,35;1,52;5,7;0,06;1,002;;;;
09.08.2018 17:02:00;;;;;;;;;;;;;1,73;1,55;610;5190
09.08.2018 17:09:00;840;2610;0,08;0,02;;2;7;0,94;1,09;7,67;5,63;1,36;;;;
09.08.2018 17:32:00;640;2750;0,01;0,01;;5;2;1,54;1,51;0,24;0,07;1,002;;;;
09.08.2018 18:01:00;740;3230;0,49;0,93;;194;453;1,43;1,25;0,72;1,7;1,037;;;;
09.08.2018 18:36:00;;;;;;;;;;;;;0,04;1,35;810;4160
09.08.2018 18:50:00;856;2672;0,02;0,02;;12;11;1,51;1,51;0,06;0,05;1,001;;;;
09.08.2018 19:09:00;;;;;;;;;;;;;1,48;1,61;750;4710
09.08.2018 19:20:00;;;;;;;;;;;;;1,68;1,03;830;4760
09.08.2018 19:20:00;;;;;;;;;;;;;1,25;0,93;830;4760
09.08.2018 19:20:00;;;;;;;;;;;;;1,43;0,94;830;4760
09.08.2018 19:44:00;840;2890;0,02;0,01;;6;6;1,51;1,51;0,03;0,04;1,001;;;;
09.08.2018 20:05:00;720;2790;0,03;0,07;;31;32;1,54;1,54;0,12;0;0,996;;;;
01.09.2018 10:06:00;;;;;;;;;;;;;0,03;1,66;790;5130
01.09.2018 10:08:00;;;;;;;;;;;;;0;1,31;750;4970
01.09.2018 10:17:00;688;2891;0,01;0,01;;6;5;15,2;15,4;0,53;0,16;1,006;;;;
01.09.2018 10:18:00;687;2458;0,01;0,02;;2;19;15,1;15,2;0,28;0,11;1,003;;;;
01.09.2018 10:41:00;;;;;;;;;;;;;0,58;1,21;690;5170
01.09.2018 10:51:00;;;;;;;;;;;;;0,28;1,91;790;5110
01.09.2018 10:59:00;650;2580;0,01;0,01;;1;2;15,1;15,3;0,41;0,14;1,006;;;;
01.09.2018 11:06:00;;;;;;;;;;;;;1,07;1,26;730;4030
01.09.2018 11:13:00;720;2560;0,01;0,01;;0;0;15,3;15,3;0,05;0,03;1,001;;;;
01.09.2018 11:29:00;;;;;;;;;;;;;0,02;1,13;900;4770
01.09.2018 11:34:00;760;2440;0,01;0,01;;13;11;15,3;15,3;0,02;0,02;1;;;;
01.09.2018 12:04:00;;;;;;;;;;;;;0,02;1,44;720;4330
01.09.2018 12:18:00;782;2592;0,03;0,02;;13;3;14,9;15,3;0,54;0,18;1,007;;;;
01.09.2018 12:26:00;720;2410;0,01;0,01;;0;0;15,3;15,2;0,06;0,03;1,001;;;;
01.09.2018 12:30:00;799;2497;0,04;0,02;;1;5;15,1;15,2;0,63;0,35;1,015;;;;
01.09.2018 12:49:00;650;2170;0,02;0,02;;65;60;15,1;15,2;0,08;0,04;0,998;;;;
01.09.2018 12:53:00;;;;;;;;;;;;;1,2;2,1;750;5100
01.09.2018 13:15:00;814;2300;0,01;0,01;;1;5;15,4;15,5;0,28;0,05;1,001;;;;
01.09.2018 13:16:00;751;2894;0,01;0,01;;1;1;15;15;0,43;0,28;1,012;;;;
01.09.2018 13:33:00;760;2500;0,03;0,02;;0;0;15,1;15,3;0,02;0,02;1;;;;
01.09.2018 13:53:00;;;;;;;;;;;;;0,35;1,13;700;4400
01.09.2018 13:54:00;798;2779;0,01;0,02;;6;5;15,2;15,4;0,56;0,09;1,003;;;;
01.09.2018 14:04:00;;;;;;;;;;;;;0,01;1,98;700;4510
01.09.2018 14:19:00;;;;;;;;;;;;;0,32;1,61;850;4920
01.09.2018 14:35:00;710;2540;0,01;0,01;;15;21;15,1;15;0,11;0,41;1,017;;;;
01.09.2018 14:44:00;710;2700;0,01;0,01;;1;1;15,3;15,3;0,05;0,04;1,001;;;;
01.09.2018 14:51:00;869;2839;0,01;0,01;;4;3;15,4;14,8;0,06;0,3;1,013;;;;
01.09.2018 14:56:00;860;2700;0,01;0,01;;1;1;15;14,7;0,23;0,4;1,018;;;;
01.09.2018 15:00:00;;;;;;;;;;;;;0;2,05;820;5380
01.09.2018 15:08:00;762;2764;0,01;0,01;;7;7;15,4;15,4;0,07;0,06;1,002;;;;
01.09.2018 15:44:00;670;2340;0,01;0,01;;0;0;15,3;15,2;0,09;0,32;1,014;;;;
01.09.2018 15:49:00;;;;;;;;;;;;;0,43;1,95;620;4460
01.09.2018 15:51:00;760;2300;0,05;0,05;;0;0;15,1;15,1;0,25;0,24;1,009;;;;
01.09.2018 16:02:00;756;2606;0,03;0,03;;1;1;15,1;15,2;0,26;0,08;1,002;;;;
01.09.2018 16:05:00;810;2330;0,01;0,03;;54;60;15,4;15,4;0,2;0,16;1,003;;;;
01.09.2018 16:30:00;;;;;;;;;;;;;0,89;3,15;750;5070
01.09.2018 16:41:00;721;2813;0,01;0,01;;1;2;15;15,1;0,05;0,03;1,001;;;;
01.09.2018 17:00:00;;;;;;;;;;;;;1;1,67;760;4780
01.09.2018 17:08:00;;;;;;;;;;;;;0,05;1,94;700;4990
03.09.2018 9:10:00;700;2870;0,02;0,04;;36;60;15,3;15,5;0,22;0,1;1,001;;;;
03.09.2018 9:10:00;700;2740;0,06;0,06;;32;43;15,4;15,4;0,02;0,02;0,997;;;;
03.09.2018 9:23:00;930;2400;0,02;0,09;;0;7;14,8;15;0,85;0,16;1,004;;;;
03.09.2018 9:26:00;;;;;;;;;;;;;1,11;1,2;853;4800
03.09.2018 9:26:00;;;;;;;;;;;;;1,77;1,22;850;5200
03.09.2018 9:26:00;;;;;;;;;;;;;1,31;1,29;850;5200
03.09.2018 9:37:00;;;;;;;;;;;;;0,01;0,83;820;4960
03.09.2018 9:47:00;753;2367;0,02;0,02;;1;0;15,1;15,3;0,5;0,17;1,007;;;;
03.09.2018 9:56:00;720;2720;0,01;0,01;;2;3;15,2;15,4;0,13;0,13;1,005;;;;
03.09.2018 10:14:00;910;2850;0,01;0,16;;6;5;13,1;14,7;2,89;0,64;1,025;;;;
03.09.2018 10:22:00;693;2615;0,01;0,01;;1;1;15;15;0,17;0,09;1,003;;;;
03.09.2018 10:25:00;850;2700;0,01;0,01;;6;1;12,9;15,4;3,15;0,47;1,021;;;;
03.09.2018 10:33:00;740;2790;0,01;0,01;;2;1;14,8;15,1;0,79;0,13;1,005;;;;
03.09.2018 10:42:00;680;3020;0,03;0,03;;2;2;15,2;15,3;0,29;0,16;1,006;;;;
03.09.2018 10:48:00;697;2867;0,01;0,01;;80;79;11,4;11,4;0,37;0,37;1,018;;;;
03.09.2018 11:04:00;650;2360;0,01;0,01;;0;0;15,2;15,2;0,07;0,07;1,003;;;;
03.09.2018 11:10:00;;;;;;;;;;;;;0,01;1,68;820;2460
03.09.2018 11:12:00;800;2860;0,03;0,03;;73;72;15;15,2;0,23;0,1;1,001;;;;
03.09.2018 11:19:00;702;2446;0;0;;1;1;15,5;15,5;0,11;0,07;1,003;;;;
03.09.2018 11:27:00;710;2010;0,01;0,01;;8;8;15,1;15,2;0,61;0,29;1,012;;;;
03.09.2018 11:29:00;;;;;;;;;;;;;0,1;1,4;720;4310
03.09.2018 11:29:00;;;;;;;;;;;;;0,1;1,4;720;4310
03.09.2018 11:34:00;715;2579;0,01;0,01;;6;6;15,5;15,3;0,15;0,06;1,002;;;;
03.09.2018 11:46:00;705;2292;0,01;0,01;;1;0;15,2;15,3;0,07;0,04;1,001;;;;
03.09.2018 12:11:00;;;;;;;;;;;;;0,01;1,11;800;4010
03.09.2018 12:19:00;;;;;;;;;;;;;0,01;1,04;800;3860
03.09.2018 12:44:00;710;2460;0,1;0,16;;4;7;14,9;14,9;0,03;0,04;0,996;;;;
03.09.2018 12:53:00;;;;;;;;;;;;;0,02;0,53;780;2500
03.09.2018 13:12:00;;;;;;;;;;;;;0,01;0,73;830;2510
03.09.2018 13:19:00;780;2060;0,04;0,04;;8;28;15,1;15,1;0,05;0,04;0,999;;;;
03.09.2018 13:26:00;750;2090;0,129;0,099;0,099;8;4;15,16;15,18;0,25;0,42;1,016;;;;
03.09.2018 13:33:00;840;2010;0,01;0,01;;0;0;15,3;15,3;0,11;0,05;1,002;;;;
03.09.2018 13:51:00;660;2170;0,01;0,01;;1;1;15,2;15,1;0,07;0,07;1,003;;;;
03.09.2018 14:05:00;;;;;;;;;;;;;0,01;0,86;780;3980
03.09.2018 14:09:00;;;;;;;;;;;;;0,02;1,26;820;5080
03.09.2018 14:23:00;680;2780;0,02;0,02;;1;1;14,2;15,1;3,48;0,46;1,02;;;;
03.09.2018 14:23:00;710;2400;0,01;0,01;;2;6;14,5;14,9;0,92;0,46;1,021;;;;
03.09.2018 14:29:00;900;2780;0,11;0,1;;5;5;15,2;15,2;0,06;0,06;0,999;;;;
03.09.2018 14:33:00;710;2230;0;0;;2;3;15;15,4;0,37;0,05;1,002;;;;
03.09.2018 14:41:00;;;;;;;;;;;;;0,01;0,73;700;2510
03.09.2018 14:42:00;700;2950;0,01;0,01;;15;16;15,3;15,3;0,01;0,01;0,999;;;;
03.09.2018 15:01:00;750;2420;0,03;0,15;;5;5;14,9;15;0,43;0,07;0,998;;;;
03.09.2018 15:30:00;790;2680;0,01;0,02;;3;8;14;14,6;1,55;0,66;1,03;;;;
03.09.2018 16:01:00;;;;;;;;;;;;;0,01;0,4;780;2500
03.09.2018 16:14:00;;;;;;;;;;;;;0,91;1,32;750;4770
03.09.2018 16:33:00;684;2257;0,01;0,01;;4;2;15;15,2;0,47;0,07;1,002;;;;
03.09.2018 16:53:00;748;2753;0;0;;3;3;15,3;15,4;0,54;0,28;1,012;;;;
03.09.2018 17:24:00;703;2494;0;0,01;;6;6;15,5;15,5;0,1;0,06;1,002;;;;
03.09.2018 17:30:00;960;2464;0,01;0,01;;0;0;14,8;14,8;0,23;0,5;1,023;;;;
03.09.2018 17:45:00;660;2260;0,01;0,01;;6;1;15,1;15,2;0,61;0,11;1,004;;;;
03.09.2018 17:55:00;850;2450;0,05;0,04;;39;34;14,4;14,8;1,02;0,59;1,025;;;;
03.09.2018 17:55:00;840;2750;0,04;0,02;;36;36;13,2;14;2,85;1,79;1,087;;;;
03.09.2018 18:09:00;;;;;;;;;;;;;0,91;1,59;750;4690
03.09.2018 18:47:00;910;2680;0,03;0,14;;37;34;14,8;15,1;0,94;0,44;1,014;;;;
03.09.2018 18:48:00;;;;;;;;;;;;;0,42;1,39;780;4230
03.09.2018 19:11:00;670;2360;0,02;0,01;;8;7;15,3;15,4;0,12;0,08;1,003;;;;
03.09.2018 19:14:00;760;2560;0,6;0,68;;145;87;14,7;14,7;0,72;0,63;1,005;;;;
03.09.2018 19:27:00;780;3550;0,02;0,12;;68;46;14,5;14,8;1,1;0,64;1,024;;;;
03.09.2018 19:38:00;770;2310;0,03;0,06;;9;8;15;15,1;0,43;0,2;1,007;;;;
03.09.2018 19:42:00;750;2820;0,01;0,01;;17;18;15,6;15,5;0,06;0,04;1;;;;
03.09.2018 19:54:00;780;2480;0,01;0,01;;36;34;15,5;15,5;0,17;0,11;1,003;;;;
03.09.2018 20:11:00;810;2100;0,17;0,18;;13;40;15,5;15,4;0,08;0,02;0,994;;;;
03.09.2018 20:16:00;;;;;;;;;;;;;0,24;0,8;870;4880
03.09.2018 20:28:00;830;2750;0,06;0,06;;48;22;14,8;15,5;0,98;0,11;1,002;;;;
03.09.2018 20:44:00;750;2330;0,01;0,01;;40;20;15,3;15,3;0,1;0,03;1;;;;
04.09.2018 9:07:00;673;2682;0,01;0,07;;94;45;15;15,2;0,48;0,26;1,008;;;;
04.09.2018 9:07:00;740;2870;0,05;0,04;;3;1;15,2;15,3;0,17;0,09;1,002;;;;
04.09.2018 9:25:00;;;;;;;;;;;;;0,65;1,4;750;4990
04.09.2018 9:43:00;;;;;;;;;;;;;0,01;0,88;830;2430
04.09.2018 9:48:00;790;2350;0,02;0,01;;0;1;15,3;15,3;0,19;0,07;1,002;;;;
04.09.2018 9:50:00;850;2630;0,01;0,01;;1;2;15;15,3;0,78;0,18;1,007;;;;
04.09.2018 10:36:00;;;;;;;;;;;;;0,09;1,32;700;4980
04.09.2018 10:38:00;;;;;;;;;;;;;0,01;0,78;770;2510
04.09.2018 11:04:00;654;2297;0,01;0,01;;0;0;14,3;15;2,26;0,55;1,025;;;;
04.09.2018 11:17:00;843;2516;0,01;0,01;;0;0;15,3;15,3;0,46;0,1;1,004;;;;
04.09.2018 11:23:00;;;;;;;;;;;;;0,01;0,97;780;3790
04.09.2018 11:40:00;750;2450;0,02;0,02;;4;2;15,3;15,4;0,27;0,05;1,001;;;;
04.09.2018 11:46:00;836;2608;0,07;0,06;;29;28;15;15,2;1,6;0,42;1,016;;;;
04.09.2018 11:56:00;700;2380;0,29;0,18;;57;25;15,1;15;0,12;0,19;1,002;;;;
04.09.2018 11:57:00;692;2514;0;0;;0;1;14,2;15,2;4,53;0,54;1,024;;;;
04.09.2018 12:28:00;;;;;;;;;;;;;1,64;2,02;860;5060
04.09.2018 13:03:00;;;;;;;;;;;;;0,01;0,93;820;4960
04.09.2018 13:10:00;;;;;;;;;;;;;1,47;1,71;830;4620
04.09.2018 13:10:00;;;;;;;;;;;;;1,19;1,47;831;4920
04.09.2018 13:10:00;;;;;;;;;;;;;1,57;1,69;833;4910
04.09.2018 13:39:00;;;;;;;;;;;;;0,22;1,78;840;4500
04.09.2018 14:05:00;;;;;;;;;;;;;0,02;1,19;680;3980
04.09.2018 14:12:00;800;2860;0,01;0,02;;4;3;15,3;15,2;0,13;0,39;1,017;;;;
04.09.2018 14:23:00;;;;;;;;;;;;;0,03;1,64;650;4560
04.09.2018 14:35:00;;;;;;;;;;;;;0,02;1,43;700;4970
04.09.2018 14:57:00;660;2397;0,03;0,02;;2;1;15;15,3;0,46;0,14;1,005;;;;
04.09.2018 15:24:00;870;2380;0,01;0,01;;2;2;15;15;0,12;0,13;1,005;;;;
04.09.2018 15:48:00;;;;;;;;;;;;;0,09;1,41;840;4970
04.09.2018 15:54:00;700;2360;0,02;0,01;;1;1;14,9;15,1;0,25;0,05;1,001;;;;
04.09.2018 15:58:00;793;2461;0,01;0,01;;3;7;14,7;14,9;0,65;0,12;1,005;;;;
04.09.2018 16:05:00;;;;;;;;;;;;;0,1;1,43;840;4470
04.09.2018 16:45:00;;;;;;;;;;;;;0,01;1,13;800;4110
04.09.2018 17:27:00;;;;;;;;;;;;;2,62;1,38;780;4830
04.09.2018 17:29:00;;;;;;;;;;;;;1,07;1,73;800;5180
04.09.2018 17:56:00;750;2170;0,01;0,01;;4;3;14,7;15,2;0,82;0,38;1,017;;;;
04.09.2018 18:04:00;801;2327;0,02;0,02;;7;7;14,5;14,8;0,95;0,53;1,024;;;;
04.09.2018 18:16:00;;;;;;;;;;;;;0,05;1,19;700;4480
04.09.2018 19:11:00;;;;;;;;;;;;;2,65;1,24;750;4730
04.09.2018 19:20:00;657;2984;0,01;0,01;;7;6;14,9;15,1;0,36;0,26;1,011;;;;
04.09.2018 19:28:00;;;;;;;;;;;;;0,01;0,73;700;2510
04.09.2018 19:32:00;;;;;;;;;;;;;0,01;1,45;720;5010
04.09.2018 19:59:00;664;2458;0,02;0,02;;3;2;15;15,1;0,27;0,1;1,004;;;;
04.09.2018 20:15:00;850;2470;0,01;0,01;;5;5;15,1;15,1;0,23;0,12;1,005;;;;
04.09.2018 20:26:00;;;;;;;;;;;;;2,02;1,19;760;4790
05.09.2018 9:13:00;804;2565;0,02;0,03;;5;5;14,8;14,8;0,19;0,12;1,004;;;;
05.09.2018 9:15:00;727;2925;0,03;0,02;;96;18;14,9;15,2;0,62;0,33;1,013;;;;
05.09.2018 9:23:00;;;;;;;;;;;;;0,07;1,05;680;3960
05.09.2018 9:37:00;;;;;;;;;;;;;0,01;0,66;750;2460
05.09.2018 9:37:00;;;;;;;;;;;;;0,01;0,35;750;2390
05.09.2018 9:44:00;760;2550;0,01;0,01;;7;6;14,9;14,9;0,62;0,57;1,026;;;;
05.09.2018 10:10:00;740;2220;0,01;0,01;;3;6;14,8;15;0,53;0,13;1,005;;;;
